sample no,fname,ix,iy,totalint,totalcoll,region,center,rho_new,Dnew2,wa2,wdist2,Diameter2,Group,Sample,State,zone
599176,55_12.txt,12,55,2.653400351,0.072659489,dz,91.37904132,4.630911076,67.00547852,0.002358751,0.583093397,37.31355249,ribosetreated,aged_highinjury,loaded,AC
599176,56_0.txt,0,56,2.815627605,0.049914419,dz,83.32794306,4.752794843,66.94792471,0.002418857,0.713219267,36.30012349,ribosetreated,aged_highinjury,loaded,AC
599176,56_1.txt,1,56,2.449683081,0.062842072,dz,83.62425591,4.932923733,66.89467526,0.002554983,0.658695054,38.06008315,ribosetreated,aged_highinjury,loaded,AC
599176,56_2.txt,2,56,2.539888586,0.045024965,dz,84.91205529,4.670832377,66.88548379,0.002652583,0.654345671,38.45454632,ribosetreated,aged_highinjury,loaded,AC
599176,56_3.txt,3,56,2.803483202,0.06500163,dz,84.32004237,4.677284159,66.94816165,0.002455152,0.695839224,37.29226787,ribosetreated,aged_highinjury,loaded,AC
599176,56_4.txt,4,56,2.8387829,0.040928198,dz,85.41220738,4.375789046,66.86713848,0.002511245,0.662748841,38.08332263,ribosetreated,aged_highinjury,loaded,AC
599176,56_5.txt,5,56,2.509816107,0.099655456,dz,86.29296855,4.601952474,66.90003677,0.002573742,0.69550306,37.862393,ribosetreated,aged_highinjury,loaded,AC
599176,56_6.txt,6,56,2.679746553,0.043486926,dz,88.38896477,4.695003304,66.93238554,0.002358057,0.624212239,37.57578459,ribosetreated,aged_highinjury,loaded,AC
599176,56_7.txt,7,56,2.91480031,0.063623318,dz,89.78083242,4.495041883,66.94292253,0.002390843,0.652889295,38.28138249,ribosetreated,aged_highinjury,loaded,AC
599176,56_8.txt,8,56,3.149522269,0.038018367,dz,88.98967955,5.00294731,66.95027941,0.002437895,0.611559922,39.71944245,ribosetreated,aged_highinjury,loaded,AC
599176,56_9.txt,9,56,3.201004896,0.032740038,dz,89.85833359,5.050728456,66.97708548,0.002375489,0.61777316,39.6388784,ribosetreated,aged_highinjury,loaded,AC
599176,56_10.txt,10,56,2.946249586,0.046734164,cp,91.53276692,5.056496946,67.02059172,0.002334848,0.611556517,39.7083152,ribosetreated,aged_highinjury,loaded,CP
599176,56_11.txt,11,56,2.847091405,0.08793469,cp,90.45898452,5.712773135,66.93717004,0.002752791,0.927370284,45.66986076,ribosetreated,aged_highinjury,loaded,CP
599176,56_12.txt,12,56,2.50553148,0.046045035,cp,90.42351572,5.930035804,67.17198217,0.002595655,2.092403888,35.44836271,ribosetreated,aged_highinjury,loaded,CP
599176,57_0.txt,0,57,2.609036706,0.037125769,dz,84.16572531,4.81222767,66.95880862,0.002426989,0.826316123,36.95084285,ribosetreated,aged_highinjury,loaded,AC
599176,57_1.txt,1,57,2.648508502,0.099089078,dz,84.16094443,5.073006745,66.93500303,0.002505826,0.683945498,39.04603677,ribosetreated,aged_highinjury,loaded,AC
599176,57_2.txt,2,57,2.845679963,0.102490491,dz,84.11649556,4.875767666,67.01942017,0.002395875,0.725264382,36.27972774,ribosetreated,aged_highinjury,loaded,AC
599176,57_3.txt,3,57,2.896125947,0.051814214,dz,85.85869395,4.576066003,66.95860171,0.002404033,0.71685675,36.99729034,ribosetreated,aged_highinjury,loaded,AC
599176,57_4.txt,4,57,2.504255594,0.094271914,cp,86.57333507,4.802252746,66.99196193,0.002698378,0.873216308,39.26090094,ribosetreated,aged_highinjury,loaded,CP
599176,57_5.txt,5,57,2.727121192,0.044266178,cp,87.30173208,4.787281681,67.00949303,0.002603996,0.914704427,40.32598318,ribosetreated,aged_highinjury,loaded,CP
599176,57_6.txt,6,57,2.461173354,0.055252833,cp,88.2614899,5.48896932,67.13688538,0.002395353,1.126086001,35.10142747,ribosetreated,aged_highinjury,loaded,CP
599176,57_7.txt,7,57,3.027854783,0.107097333,cp,89.24555911,5.908959738,67.18646972,0.002814215,1.58171639,39.03998935,ribosetreated,aged_highinjury,loaded,CP
599176,57_8.txt,8,57,2.560291156,0.027718043,cp,89.03248822,6.07667288,67.1504619,0.002785548,1.886844193,37.751443,ribosetreated,aged_highinjury,loaded,CP
599176,57_9.txt,9,57,2.478923393,0.033998738,cp,90.00728418,6.168882587,67.13540567,0.002513202,1.83675355,40.36299209,ribosetreated,aged_highinjury,loaded,CP
599176,57_10.txt,10,57,2.587774849,0.05900403,cp,88.59788811,6.720278065,67.01519435,0.002820468,4.36312971,45.32161259,ribosetreated,aged_highinjury,loaded,CP
599176,57_11.txt,11,57,2.889476454,0.028540034,cp,89.36806897,6.677569731,67.10927394,0.003523146,5.87892949,36.23052032,ribosetreated,aged_highinjury,loaded,CP
599176,57_12.txt,12,57,2.952895899,0.083718325,cp,88.99882369,6.196389208,67.20769483,0.00237723,3.402823222,31.89120008,ribosetreated,aged_highinjury,loaded,CP
599176,58_0.txt,0,58,2.862371585,0.041091838,cp,85.75824528,6.113603124,67.07280462,0.002342935,3.925954935,38.70295012,ribosetreated,aged_highinjury,loaded,CP
599176,58_1.txt,1,58,2.846453329,0.057338115,cp,87.03540666,6.059495686,67.34321205,0.002364561,4.935812089,30.02941624,ribosetreated,aged_highinjury,loaded,CP
599176,58_2.txt,2,58,2.995771241,0.042731654,cp,87.23293243,6.300868932,67.07120636,0.002708842,1.912382884,43.12430422,ribosetreated,aged_highinjury,loaded,CP
599176,58_3.txt,3,58,2.532070485,0.042475487,cp,189.9998484,0.108400885,67.31687776,0.003081096,3.251226725,34.19354836,ribosetreated,aged_highinjury,loaded,CP
599176,58_4.txt,4,58,2.543231397,0.061151809,cp,189.999988,0.208648735,67.15874555,0.00296881,2.139038456,37.62388948,ribosetreated,aged_highinjury,loaded,CP
599176,58_5.txt,5,58,3.032773026,0.109525156,cp,87.96178068,6.620170009,67.10799136,0.003214948,6.012642974,37.21452502,ribosetreated,aged_highinjury,loaded,CP
599176,58_6.txt,6,58,2.519763576,0.060811439,cp,88.33560818,6.769529813,66.79011123,0.003820999,0.180106735,50.22108886,ribosetreated,aged_highinjury,loaded,CP
599176,58_7.txt,7,58,2.590429809,0.056440929,cp,88.08702291,6.668139761,67.26838697,0.002421407,0.220000075,30.41197128,ribosetreated,aged_highinjury,loaded,CP
599176,58_8.txt,8,58,2.858571146,0.048966691,cp,87.40788254,6.868222452,67.14922638,0.003078054,0.188322846,35.1055962,ribosetreated,aged_highinjury,loaded,CP
599176,58_9.txt,9,58,2.89818817,0.088957027,cp,88.96852007,6.31143072,66.89128819,0.003257614,0.220250709,47.10412672,ribosetreated,aged_highinjury,loaded,CP
599176,58_10.txt,10,58,3.042133884,0.054123387,cp,88.96577723,6.563034885,70.37158392,0.016035358,5.676771666,83.87500547,ribosetreated,aged_highinjury,loaded,CP
599176,58_11.txt,11,58,3.263739679,0.039667645,cp,89.42952084,6.503088847,67.14709623,0.003222645,0.220300948,36.04787642,ribosetreated,aged_highinjury,loaded,CP
599176,58_12.txt,12,58,3.315876465,0.175341683,cp,88.76721149,6.757808494,67.23506495,0.003189747,4.599360094,35.15681896,ribosetreated,aged_highinjury,loaded,CP
599176,59_0.txt,0,59,3.246646984,0.040189768,cp,3.763274025,0.748309101,67.19267708,0.002776884,6.283185306,33.32721707,ribosetreated,aged_highinjury,loaded,CP
599176,59_1.txt,1,59,3.422820404,0.110828104,cp,182.1902932,0.8286938,67.51316025,0.003316849,0.758822964,29.82629074,ribosetreated,aged_highinjury,loaded,CP
599176,59_2.txt,2,59,2.863009074,0.02620948,cp,181.9463202,0.821662197,67.33136749,0.002900882,0.708140019,37.31708004,ribosetreated,aged_highinjury,loaded,CP
599176,59_3.txt,3,59,3.491759844,0.098402995,cp,1.61985491,0.775185953,67.41495449,0.002298396,6.283185193,32.67188391,ribosetreated,aged_highinjury,loaded,CP
599176,59_4.txt,4,59,3.175707558,0.063113531,cp,23.12282904,0.438576323,67.3679751,0.002340679,2.358657337,37.91101727,ribosetreated,aged_highinjury,loaded,CP
599176,59_5.txt,5,59,2.991884067,0.044718979,cp,0.94410931,0.506866761,70.76797246,0.015883215,6.283185304,84.18491935,ribosetreated,aged_highinjury,loaded,CP
599176,59_6.txt,6,59,2.915226914,0.051684356,cp,17.3583876,0.442301882,67.20857989,0.002765109,4.615800659,41.37982683,ribosetreated,aged_highinjury,loaded,CP
599176,59_7.txt,7,59,2.919799295,0.031988597,cp,14.19783859,0.218597044,67.44758922,0.00337315,4.211592792,29.93397205,ribosetreated,aged_highinjury,loaded,CP
599176,59_8.txt,8,59,2.964118539,0.035074404,cp,6.521512584,0.259835831,67.3020236,0.003129552,6.283185142,35.34754213,ribosetreated,aged_highinjury,loaded,CP
599176,59_9.txt,9,59,3.564684058,0.109215873,cp,88.09422063,6.583808284,67.33889115,0.002683526,0.199831533,30.08743833,ribosetreated,aged_highinjury,loaded,CP
599176,59_10.txt,10,59,3.898032806,0.111942327,cp,18.01055457,0.180193114,67.27261387,0.002930031,5.019998955,35.49749898,ribosetreated,aged_highinjury,loaded,CP
599176,59_11.txt,11,59,3.819775094,0.129472345,cp,4.567039495,0.260084835,67.20310166,0.002820531,6.283185239,39.31737977,ribosetreated,aged_highinjury,loaded,CP
599176,59_12.txt,12,59,3.975420169,0.073664758,cp,48.92088204,0.126860482,67.23559001,0.002215274,6.232813063,36.99919415,ribosetreated,aged_highinjury,loaded,CP
599176,60_0.txt,0,60,3.814638834,0.082893352,tb,6.448670276,0.683271053,67.43785886,0.002965643,6.030499846,26.1716179,ribosetreated,aged_highinjury,loaded,TB
599176,60_1.txt,1,60,3.614741171,0.075158662,tb,5.940379558,1.119224466,67.26901849,0.002986852,2.94843252,36.93150824,ribosetreated,aged_highinjury,loaded,TB
599176,60_2.txt,2,60,3.397872216,0.065009187,tb,3.443090978,1.112796069,67.14084529,0.002903628,6.283185264,37.88430827,ribosetreated,aged_highinjury,loaded,TB
599176,60_3.txt,3,60,3.98184046,0.05473018,tb,11.25624212,0.547599331,66.89849906,0.006902024,6.283177381,52.77170336,ribosetreated,aged_highinjury,loaded,TB
599176,60_4.txt,4,60,3.381463944,0.120223643,tb,-3.037445662,0.560801162,67.79743813,0.003031161,6.283185256,31.34447688,ribosetreated,aged_highinjury,loaded,TB
599176,60_5.txt,5,60,3.748809815,0.052789916,tb,-1.093959666,0.523171552,67.54283232,0.002223429,6.283181728,36.5670945,ribosetreated,aged_highinjury,loaded,TB
599176,60_6.txt,6,60,3.512954439,0.074013842,tb,4.57641062,0.650125572,67.36627844,0.002753677,6.283185304,30.90579397,ribosetreated,aged_highinjury,loaded,TB
599176,60_7.txt,7,60,3.268320274,0.133323909,tb,7.687925866,0.715798902,67.1894454,0.004437499,5.070536127,35.0747826,ribosetreated,aged_highinjury,loaded,TB
599176,60_8.txt,8,60,3.23361251,0.028343779,tb,1.35942633,0.525415194,67.34706002,0.002500923,6.283185298,42.23314968,ribosetreated,aged_highinjury,loaded,TB
599176,60_9.txt,9,60,3.662769984,0.0812737,tb,3.931939975,0.661027491,67.27788262,0.003759731,6.283185085,44.99089563,ribosetreated,aged_highinjury,loaded,TB
599176,60_10.txt,10,60,4.294843696,0.134541899,tb,0.132623273,0.590073904,66.95379767,0.003318587,6.283185259,62.27099525,ribosetreated,aged_highinjury,loaded,TB
599176,60_11.txt,11,60,4.363483225,0.090838692,tb,6.25646397,0.727510048,67.00073896,0.00391477,6.28318527,52.54466132,ribosetreated,aged_highinjury,loaded,TB
599176,60_12.txt,12,60,4.443763107,0.043944881,tb,8.78800087,0.601150246,67.28275917,0.002549263,5.424223692,38.19698783,ribosetreated,aged_highinjury,loaded,TB
599176,61_0.txt,0,61,4.110904245,0.039253992,tb,179.5730604,1.110647602,67.61446201,0.001119986,0.720446086,26.22739254,ribosetreated,aged_highinjury,loaded,TB
599176,61_1.txt,1,61,4.564260629,0.026262561,tb,8.135421486,0.850152418,67.23014787,0.002840967,6.030540407,42.75471686,ribosetreated,aged_highinjury,loaded,TB
599176,61_2.txt,2,61,3.913400089,0.079831884,tb,1.362604132,1.190684817,66.72748208,0.003916269,5.526036186,1529.921552,ribosetreated,aged_highinjury,loaded,TB
599176,61_3.txt,3,61,3.978941566,0.04800522,tb,175.1765241,0.892672896,67.86732786,0.003562875,0.83020728,28.04709491,ribosetreated,aged_highinjury,loaded,TB
599176,61_4.txt,4,61,3.628508267,0.103592321,tb,185.1691373,0.835223556,67.59888045,0.003067147,0.977889722,37.7358507,ribosetreated,aged_highinjury,loaded,TB
599176,61_5.txt,5,61,4.225904091,0.144394666,tb,2.711800462,0.923377974,67.31370691,0.000917105,6.283184806,27.19735028,ribosetreated,aged_highinjury,loaded,TB
599176,61_6.txt,6,61,3.950776102,0.060961376,tb,1.438043228,0.851770142,67.46645019,0.001836179,6.283184931,40.10072133,ribosetreated,aged_highinjury,loaded,TB
599176,61_7.txt,7,61,3.538458055,0.104040714,tb,11.60170781,0.940281035,66.7442958,0.00432338,4.71684582,724.8317503,ribosetreated,aged_highinjury,loaded,TB
599176,61_8.txt,8,61,3.679272705,0.050420323,tb,3.4489325,0.885636936,66.88317716,0.003339031,6.283181511,62.78018555,ribosetreated,aged_highinjury,loaded,TB
599176,61_9.txt,9,61,3.84136817,0.081920283,tb,8.826307928,1.071948015,67.58083631,0.003808685,3.302115868,28.26591125,ribosetreated,aged_highinjury,loaded,TB
599176,61_10.txt,10,61,4.325242441,0.067516658,tb,11.24253341,1.002968922,67.44189803,0.003143625,3.958956502,42.72634139,ribosetreated,aged_highinjury,loaded,TB
599176,61_11.txt,11,61,4.59300693,0.072481676,tb,7.971831205,0.950850185,67.69372056,0.003099941,4.312577819,29.58603594,ribosetreated,aged_highinjury,loaded,TB
599176,61_12.txt,12,61,4.36849787,0.076816714,tb,-3.998457681,0.846987733,67.86782202,0.0020627,2.089507949,24.77064021,ribosetreated,aged_highinjury,loaded,TB
599176,62_0.txt,0,62,4.580536171,0.189530636,tb,3.901039563,1.410751953,66.53342831,0.004603011,4.413343821,504.1933212,ribosetreated,aged_highinjury,loaded,TB
599176,62_1.txt,1,62,5.027519708,0.044477358,tb,-0.200251173,1.261016534,65.83660292,0.004680586,6.283185284,153.3322464,ribosetreated,aged_highinjury,loaded,TB
599176,62_2.txt,2,62,4.468276488,0.100183576,tb,4.591643823,1.457216652,67.88025325,0.00498749,6.030488743,25.00660302,ribosetreated,aged_highinjury,loaded,TB
599176,62_3.txt,3,62,3.991848572,0.115186284,tb,180.4106977,1.492691335,67.79466048,0.001611568,0.6568371,24.25629642,ribosetreated,aged_highinjury,loaded,TB
599176,62_4.txt,4,62,3.860542005,0.06005677,tb,182.4413255,0.525223751,66.92791448,0.004448574,0.943616605,43.5372755,ribosetreated,aged_highinjury,loaded,TB
599176,62_5.txt,5,62,4.523805751,0.095083429,tb,3.911826536,1.069843672,67.14678381,0.00381455,6.283183405,78.11457664,ribosetreated,aged_highinjury,loaded,TB
599176,62_6.txt,6,62,4.228266457,0.057787393,tb,13.58775108,1.38244937,66.69437411,0.003133013,0.826318865,61.85211439,ribosetreated,aged_highinjury,loaded,TB
599176,62_7.txt,7,62,3.94395583,0.075144278,tb,-1.978809291,0.993271012,67.82975195,0.005441152,1.251583595,24.11875568,ribosetreated,aged_highinjury,loaded,TB
599176,62_8.txt,8,62,3.944208719,0.027083012,tb,16.81335304,0.840680427,67.87722703,0.002079365,1.38211042,23.80760949,ribosetreated,aged_highinjury,loaded,TB
599176,62_9.txt,9,62,3.832338789,0.06193909,tb,-6.727478327,0.693690875,67.63329332,0.002793947,6.283184814,25.52184728,ribosetreated,aged_highinjury,loaded,TB
599176,62_10.txt,10,62,4.422441727,0.067571186,tb,20.78009791,0.934691023,67.88143688,0.000902024,0.977896328,35.36650857,ribosetreated,aged_highinjury,loaded,TB
599176,62_11.txt,11,62,4.594473469,0.108606817,tb,185.1241452,0.543161901,67.61351579,0.001448454,1.533204246,28.94933455,ribosetreated,aged_highinjury,loaded,TB
599176,63_0.txt,0,63,4.493691813,0.080389469,tb,4.547057245,1.113389953,67.57050853,0.000200007,6.182132352,29.72483943,ribosetreated,aged_highinjury,loaded,TB
599176,63_1.txt,1,63,4.772507036,0.030369337,tb,8.590330526,0.991481735,67.40099787,0.004284691,4.969469451,28.26900745,ribosetreated,aged_highinjury,loaded,TB
599176,63_2.txt,2,63,4.919584758,0.047647356,tb,176.2278112,0.921126062,67.3506192,0.001672416,0.691226383,37.49900707,ribosetreated,aged_highinjury,loaded,TB
599176,63_3.txt,3,63,4.737428369,0.03628802,tb,4.931908415,1.021272216,66.85360936,0.003515932,6.131530001,36.50991378,ribosetreated,aged_highinjury,loaded,TB
599176,63_4.txt,4,63,4.126869423,0.051681767,tb,8.202150926,1.353293721,67.11682913,0.002523634,5.020007709,28.7465317,ribosetreated,aged_highinjury,loaded,TB
599176,63_5.txt,5,63,4.163156942,0.019168908,tb,19.40741669,0.438255536,67.15622701,0.004093403,2.921658894,29.77357185,ribosetreated,aged_highinjury,loaded,TB
599176,63_6.txt,6,63,4.67881178,0.024657362,tb,185.4579615,0.888706106,67.24303126,0.002563265,0.617244054,38.63565239,ribosetreated,aged_highinjury,loaded,TB
599176,63_7.txt,7,63,4.696522125,0.122754073,tb,4.208188899,1.929873441,66.16113267,0.007623247,5.676726828,318.5561447,ribosetreated,aged_highinjury,loaded,TB
599176,63_9.txt,9,63,4.365139421,0.048341495,tb,-1.938769684,0.784709518,67.40955453,0.007646283,1.331583978,24.97581569,ribosetreated,aged_highinjury,loaded,TB
599176,63_10.txt,10,63,4.226182641,0.107108496,tb,0.8391138,0.835738591,67.37655839,0.004681291,6.283183773,36.32948625,ribosetreated,aged_highinjury,loaded,TB
599176,63_11.txt,11,63,3.993193253,0.088469965,tb,16.59805693,0.459319794,67.01713332,0.004416406,5.070539166,54.67628593,ribosetreated,aged_highinjury,loaded,TB
599176,63_12.txt,12,63,4.518891116,0.015049792,tb,5.393139476,1.300850157,67.36965944,0.001322089,4.464202536,34.22299503,ribosetreated,aged_highinjury,loaded,TB
599176,64_0.txt,0,64,4.659095493,0.048916364,tb,172.9967964,0.57787545,67.21302343,0.002122889,0.621822286,39.5635765,ribosetreated,aged_highinjury,loaded,TB
599176,64_1.txt,1,64,4.867117858,0.115395813,tb,7.206073317,1.406012656,67.1519855,0.002450735,2.443159387,31.00704196,ribosetreated,aged_highinjury,loaded,TB
599176,64_2.txt,2,64,4.875782876,0.078642607,tb,2.470792102,0.776958186,66.83393577,0.002807565,6.283185277,56.55021472,ribosetreated,aged_highinjury,loaded,TB
599176,64_3.txt,3,64,4.697239112,0.053744447,tb,-1.387449702,0.852424866,66.22504307,0.003987335,6.283172955,83.78520069,ribosetreated,aged_highinjury,loaded,TB
599176,64_4.txt,4,64,4.254815005,0.049659479,tb,-9.181182667,1.277235601,66.99152753,0.002230152,0.579582696,28.21234097,ribosetreated,aged_highinjury,loaded,TB
599176,64_5.txt,5,64,4.20585039,0.189472375,tb,-9.999839849,0.691096868,67.55981895,0.004437656,2.424778654,34.44974918,ribosetreated,aged_highinjury,loaded,TB
599176,64_6.txt,6,64,4.780414117,0.066468479,tb,3.080902332,1.75093001,66.91526754,0.00186346,5.626338903,59.14649274,ribosetreated,aged_highinjury,loaded,TB
599176,64_7.txt,7,64,5.002314917,0.125356928,tb,9.147418726,0.418902951,67.15858133,0.003155932,6.283185301,38.79991515,ribosetreated,aged_highinjury,loaded,TB
599176,64_8.txt,8,64,4.707918126,0.088373004,tb,20.49530937,0.712378234,66.4430172,0.003299247,4.413695851,1440.358351,ribosetreated,aged_highinjury,loaded,TB
599176,64_9.txt,9,64,4.344806069,0.057965133,tb,-9.999999626,0.872892189,66.67793354,0.00305806,1.008183952,59.29423054,ribosetreated,aged_highinjury,loaded,TB
599176,64_10.txt,10,64,4.267375394,0.013801946,tb,-5.741059277,0.741241809,67.20496454,0.002469566,1.321428376,33.91569035,ribosetreated,aged_highinjury,loaded,TB
599176,64_11.txt,11,64,4.160248453,0.060286397,tb,23.27061996,0.647752172,67.31886039,0.005401065,1.199497111,32.38018726,ribosetreated,aged_highinjury,loaded,TB
599176,64_12.txt,12,64,4.049533308,0.087235274,tb,93.80928523,8.185117598,67.54618026,0.003539242,6.283169536,33.80008833,ribosetreated,aged_highinjury,loaded,TB
599176,65_0.txt,0,65,4.352278755,0.012203323,tb,19.78346596,1.122390017,67.05359039,0.002538255,1.533667601,38.00259689,ribosetreated,aged_highinjury,loaded,TB
599176,65_1.txt,1,65,4.200362501,0.058721624,tb,6.876737058,1.052301729,66.10537091,0.005366511,4.969495078,99.52328739,ribosetreated,aged_highinjury,loaded,TB
599176,65_2.txt,2,65,4.236552619,0.079305108,tb,-9.153531348,0.96490127,66.55181585,0.003484547,1.056287188,48.03165535,ribosetreated,aged_highinjury,loaded,TB
599176,65_3.txt,3,65,4.409855727,0.086542585,tb,1.828476369,0.927151974,66.5579338,0.008036934,1.07685962,32.74374462,ribosetreated,aged_highinjury,loaded,TB
